Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.418420314788818	0	15.227273	5.591648	40.0	9.0	15.227272727272727	5.591648140362539	1005	1005
5.484566688537598	1	23.022728	10.8323765	53.0	9.0	23.022727272727273	10.832377050397731	1013	2018
6.527230501174927	2	31.363636	15.923717	76.0	12.0	31.363636363636363	15.923716221159276	1035	3053
7.543824911117554	3	45.5	31.892933	146.0	17.0	45.5	31.89293167629923	1001	4054
8.557081937789917	4	48.0	19.08128	81.0	25.0	48.0	19.081279781378345	1008	5062
9.611750364303589	5	44.913044	15.438272	88.0	22.0	44.91304347826087	15.438272722370321	1033	6095
10.691031455993652	6	55.57895	18.67257	81.0	16.0	55.578947368421055	18.672568648812042	1056	7151
11.760364770889282	7	54.842106	20.108294	116.0	31.0	54.8421052631579	20.108294067491382	1042	8193
12.824756860733032	8	57.666668	27.0329	145.0	24.0	57.666666666666664	27.03290176392053	1038	9231
13.904111623764038	9	55.210526	18.317604	93.0	26.0	55.21052631578947	18.31760426580892	1049	10280
14.93063998222351	10	58.882355	21.45003	118.0	29.0	58.88235294117647	21.45003044819223	1001	11281
15.986549377441406	11	57.27778	20.706429	117.0	30.0	57.27777777777778	20.706428297499937	1031	12312
17.014155864715576	12	67.26667	22.412695	122.0	40.0	67.26666666666667	22.412694815414074	1009	13321
18.090651512145996	13	65.9375	21.677952	132.0	42.0	65.9375	21.677951788626157	1055	14376
19.151016235351562	14	73.92857	28.052156	144.0	42.0	73.92857142857143	28.052156234196243	1035	15411
20.23745894432068	15	75.42857	18.379782	109.0	52.0	75.42857142857143	18.379780372208266	1056	16467
21.289977073669434	16	79.0	17.27604	109.0	53.0	79.0	17.276039432159745	1027	17494
22.33980369567871	17	78.76923	28.665586	147.0	43.0	78.76923076923077	28.6655887141946	1024	18518
23.442670106887817	18	76.71429	13.729158	107.0	59.0	76.71428571428571	13.729158601981673	1074	19592
24.491049766540527	19	84.333336	22.027761	151.0	68.0	84.33333333333333	22.027760263409036	1012	20604
25.54995083808899	20	78.53846	18.257204	109.0	55.0	78.53846153846153	18.257202518101785	1021	21625
26.716583013534546	21	87.69231	34.891888	177.0	42.0	87.6923076923077	34.891887122685816	1140	22765
27.791182041168213	22	88.333336	24.594488	157.0	57.0	88.33333333333333	24.59448899426229	1060	23825
28.851637840270996	23	94.181816	26.111015	154.0	56.0	94.18181818181819	26.111015376023623	1036	24861
29.998216152191162	24	101.36364	41.78576	200.0	51.0	101.36363636363636	41.78575818118968	1115	25976
31.093487977981567	25	87.166664	18.743147	115.0	57.0	87.16666666666667	18.743146895747138	1046	27022
32.16072225570679	26	93.09091	21.823484	143.0	70.0	93.0909090909091	21.823484204175955	1024	28046
33.29848051071167	27	88.916664	29.055862	157.0	57.0	88.91666666666667	29.055860950169	1067	29113
34.42489504814148	28	81.46154	25.150671	130.0	48.0	81.46153846153847	25.15067022999092	1059	30172
35.52485227584839	29	86.416664	24.476038	133.0	61.0	86.41666666666667	24.47603703398262	1037	31209
36.688881397247314	30	98.454544	27.11713	167.0	68.0	98.45454545454545	27.11713190909405	1083	32292
37.83464789390564	31	106.8	28.645418	147.0	62.0	106.8	28.645418481844526	1068	33360
39.01965045928955	32	85.07692	19.277174	124.0	51.0	85.07692307692308	19.27717477888348	1106	34466
40.19379925727844	33	109.8	37.79365	189.0	52.0	109.8	37.79365026032812	1098	35564
41.3344829082489	34	106.0	34.655445	200.0	62.0	106.0	34.655446902326915	1060	36624
42.4134418964386	35	77.07692	17.980595	116.0	57.0	77.07692307692308	17.98059440474449	1002	37626
43.535911560058594	36	80.84615	19.883686	120.0	51.0	80.84615384615384	19.883685441727398	1051	38677
44.680583000183105	37	105.2	42.997208	190.0	60.0	105.2	42.99720921176164	1052	39729
45.76680779457092	38	101.3	37.93165	200.0	63.0	101.3	37.93164905458237	1013	40742
46.90841245651245	39	106.5	40.662636	200.0	60.0	106.5	40.662636412313454	1065	41807
48.05499267578125	40	118.666664	33.973846	176.0	71.0	118.66666666666667	33.97384614997575	1068	42875
49.169567346572876	41	114.111115	15.694616	129.0	74.0	114.11111111111111	15.694616518230733	1027	43902
50.28821086883545	42	103.4	30.077232	175.0	68.0	103.4	30.077233915371938	1034	44936
51.535135984420776	43	124.111115	32.945896	200.0	83.0	124.11111111111111	32.94589653910532	1117	46053
52.78682065010071	44	141.625	31.236748	200.0	93.0	141.625	31.23674718980835	1133	47186
53.962310552597046	45	152.14285	27.419641	200.0	109.0	152.14285714285714	27.419641403451607	1065	48251
55.098950147628784	46	118.333336	20.423298	167.0	93.0	118.33333333333333	20.42329824272052	1065	49316
56.28482532501221	47	158.28572	34.816723	200.0	110.0	158.28571428571428	34.81672129354878	1108	50424
57.42785358428955	48	151.28572	28.594276	200.0	109.0	151.28571428571428	28.59427657873555	1059	51483
58.75657367706299	49	148.0	23.135471	200.0	116.0	148.0	23.13547060251855	1184	52667
59.99792194366455	50	177.33333	20.669353	200.0	146.0	177.33333333333334	20.669354663903327	1064	53731
61.08843421936035	51	144.42857	29.310442	200.0	104.0	144.42857142857142	29.31044252167351	1011	54742
62.2102472782135	52	146.57143	36.49993	197.0	96.0	146.57142857142858	36.499930108963	1026	55768
63.377137184143066	53	122.0	28.859816	170.0	86.0	122.0	28.859814429217817	1098	56866
64.4846739768982	54	103.0	17.187204	134.0	84.0	103.0	17.187204542915058	1030	57896
